ID,Generation,Cost,Reach Outlet NO3 kg/yr,N_reduction_kg,Reach Outlet Sediment tons/yr,S_reduction_ton,N_reduction_pct,S_reduction_pct,# PND Lake small,# PND Marsh small,# PND Marsh med,# PND Marsh large,# RES Marsh 50 ha,# RES Marsh 250 ha,# RES Marsh 500 ha,# RAMO area m^2,# RAMO sediment reduced Mg/yr,SWAT (1st) Outlet Average Daily FlowOut m^3/sec,SWAT (1st) WYLD m^3,SWAT (1st) LeSueur NO3 kg/yr,SWAT (1st) Reach Outlet NO3 kg/yr,SWAT (1st) Reach Outlet P kg/yr,SWAT (1st) Reach Outlet Sediment tons/yr,SWAT (1st) Sediment Transport Subbasin tons/yr,Point Source Sediment tons/yr,Point Source Mineral P kg/yr,Adjusted Point Source Sediment tons/yr,Adjusted Point Source Mineral P kg/yr,SWAT (2nd) Outlet Average Daily FlowOut m^3/sec,SWAT (2nd) WYLD m^3,SWAT (2nd) LeSueur NO3 kg/yr,SWAT (2nd) Reach Outlet P kg/yr,SWAT (2nd) Sediment Transport Subbasin tons/yr,SWAT (2nd) NO3 YIELD (SQ) kg/ha,SWAT (2nd) NO3 YIELD (LAT) kg/ha,SWAT (2nd) NO3 YIELD (TILE) kg/ha,SWAT (1st) HRU Sediment Transport HRU 1300 t/ha,SWAT (1st) HRU NO3 Leached HRU 1300 kg/ha,SWAT (2nd) HRU Sediment Transport HRU 1300 t/ha,SWAT (2nd) HRU NO3 Leached HRU 1300 kg/ha,Dominates,Superiors,RawFitness,Score
20017892,9,15262562.07,8243453.361,19640058.98,104894.4095,501000.4864,70.4,82.7,1,4,1,0,77,2,1,0,0,224.722541,163593542.2,2184387.395,8242416.136,1195617.212,104894.4095,1450969.227,1023660.702,451434.368,999581.5683,440815.4796,224.722541,163593542.2,2184380.312,1161556.267,1450969.227,0.1389,0.6344,10.5974,2138.31524,1254.631018,2138.31524,1254.631018,1,0,0,999999.5625
11000110,-1,15378612.29,8116483.484,19767028.86,98185.2972,507709.5987,70.9,83.8,1,0,1,1,100,0,0,3103998,6902.5175,223.532563,163595503,1841060.254,8114081.846,1117038.575,98185.2972,1245275.983,1023660.702,451434.368,948200.8354,418156.5757,223.532563,163595503,1841072.617,1061823.952,1245275.983,0.1356,0.6356,10.604,1725.378055,1255.702534,1725.378055,1255.702534,4,0,0,999999.5625
20008543,25,15396373.07,8714978.101,19168534.24,95597.1458,510297.7501,68.7,84.2,1,0,0,0,65,1,3,3103998,6902.5175,225.567838,163838986.9,1752314.882,8713455.393,1132055.711,95597.1458,1235313.331,1023660.702,451434.368,963772.4759,425023.6696,225.567838,163838986.9,1752317.079,1084162.127,1235313.331,0.137,0.6366,10.6026,1698.214922,1254.394428,1698.214922,1254.394428,2,0,0,999999.5625
20020192,17,15461702.56,9840127.013,18043385.33,38732.8208,567162.0751,64.7,93.6,1,1,0,0,30,14,1,0,0,226.283422,163834960.7,3270089.825,9840093.442,1204781.309,38541.8206,1405774.549,1023660.702,451434.368,1062938.071,468755.6974,226.283422,163834960.7,3270060.217,1196297.702,1405774.549,0.137,0.6367,10.5935,2001.836665,1254.912831,2001.836665,1254.912831,1,0,0,999999.5625
20024854,9,15509211.29,9649753.301,18233759.04,93151.9281,512742.9678,65.4,84.6,0,3,1,1,56,1,2,3103998,6902.5175,225.091319,163766389,2171696.422,9642373.189,1196745.392,93149.7711,1412653.523,1023660.702,451434.368,991860.0043,437410.2697,225.087215,163764083.6,2171689.022,1159395.833,1412657.71,0.1386,0.6342,10.5924,2052.250857,1255.198133,2052.252281,1255.207072,1,0,0,999999.5625
20012872,2,15570163.04,9421993.05,18461519.29,95181.0841,510713.8118,66.2,84.3,1,0,0,1,64,2,1,3103998,6902.5175,225.31175,163813148.2,1839075.692,9420402.931,1138380.422,95181.0841,1234796.751,1023660.702,451434.368,961997.6453,424240.9693,225.31175,163813148.2,1839078.536,1089808.942,1234796.751,0.1368,0.6357,10.5984,1705.303723,1253.671961,1705.303723,1253.671961,0,0,0,999999.5625
20017950,11,15587114.14,9104566.674,18778945.67,95506.7055,510388.1904,67.3,84.2,0,2,1,1,61,2,2,3103998,6902.5175,224.553399,163786411.4,2171696.422,9103499.337,1194744.387,95517.0736,1419329.073,1023660.702,451434.368,990303.9946,436724.0694,224.535586,163776756.1,2171689.022,1156803.083,1419506.226,0.1388,0.6358,10.5941,2059.809605,1255.414619,2060.265629,1255.384238,0,0,0,999999.5625
20018321,26,15693414.03,7838986.213,20044526.13,105106.1171,500788.7788,71.9,82.7,3,2,0,0,93,0,1,0,0,223.670357,163704623.8,2154303.391,7837510.938,1151822.331,105106.1171,1380908.501,1023660.702,451434.368,988565.134,435957.2319,223.670357,163704623.8,2154294.933,1113329.879,1380908.501,0.1375,0.6351,10.5959,1981.195914,1254.706385,1981.195914,1254.706385,2,0,0,999999.5625
20023021,19,15778352.68,8114026.221,19769486.12,98225.973,507668.9229,70.9,83.8,2,1,0,0,100,0,0,3103998,6902.5175,223.612295,163662638.1,1841060.254,8111617.106,1119485.5,98225.973,1247948.811,1023660.702,451434.368,947825.6175,417991.1046,223.612295,163662638.1,1841072.617,1064125.117,1247948.811,0.1359,0.6363,10.6014,1734.058277,1255.25099,1734.058277,1255.25099,4,0,0,999999.5625
20014568,15,15911504.91,8834560.781,19048951.56,95549.2696,510345.6263,68.3,84.2,1,1,1,1,65,2,2,3687174,8199.3554,225.393175,163808738.6,1839286.644,8832816.705,1142693.658,95549.2696,1248176.782,1023660.702,451434.368,961973.5266,424230.3326,225.393175,163808738.6,1839287.458,1094195.081,1248176.782,0.1372,0.6362,10.602,1719.037124,1255.021495,1719.037124,1255.021495,1,0,0,999999.5625
20020757,12,15927586.69,7765610.681,20117901.66,105180.135,500714.7609,72.1,82.6,0,1,0,0,94,0,1,0,0,223.796138,163811714.1,2155054.306,7764118.221,1180855.305,105180.135,1455401.978,1023660.702,451434.368,989138.1679,436209.9399,223.796138,163811714.1,2155049.269,1142530.795,1455401.978,0.1393,0.6358,10.5885,2148.264467,1254.71143,2148.264467,1254.71143,2,0,0,999999.5625
20003568,21,15988070.41,8022106.56,19861405.78,98307.4573,507587.4386,71.2,83.8,0,1,0,0,112,1,0,3103998,6902.5175,223.425568,163850639.2,1839049.794,8019440.665,1116251.244,98307.4573,1244302.933,1023660.702,451434.368,951388.3794,419562.2826,223.425568,163850639.2,1839050.405,1062439.449,1244302.933,0.1372,0.6369,10.604,1717.604079,1255.12662,1717.604079,1255.12662,4,0,0,999999.5625
20014424,9,16062041.63,9029396.546,18854115.79,95427.0589,510467.837,67.6,84.3,0,2,2,1,62,2,3,3469290,7714.8358,225.468189,163795364.5,1841145.44,9034938.081,1172599.092,95562.7527,1339396.441,1023660.702,451434.368,973359.3547,429251.4826,225.200039,163615757.5,1838732.504,1121111.285,1343803.576,0.1366,0.6343,10.6034,1876.5716,1256.332951,1885.151084,1254.940176,1,0,0,999999.5625
20024554,25,16114184.01,7786306.79,20097205.55,97244.6479,508650.248,72.1,84,2,1,0,0,82,2,1,3744061,8325.8579,225.259798,163817798.3,1838499.211,7784543.126,1161860.195,97244.6479,1361545.308,1023660.702,451434.368,968721.1642,427206.0412,225.259798,163817798.3,1838496.598,1115450.386,1361545.308,0.1371,0.6366,10.6009,1930.417068,1254.775538,1930.417068,1254.775538,6,0,0,999999.5625
20007834,24,16198958.41,9134685.488,18748826.85,95064.2741,510830.6218,67.2,84.3,1,0,0,1,61,2,3,3687174,8199.3554,225.427899,163818922.1,1839307.936,9133418.58,1161427.96,95064.2741,1325823.083,1023660.702,451434.368,961734.8224,424125.0644,225.427899,163818922.1,1839310.996,1113093.688,1325823.083,0.1361,0.6362,10.6014,1807.951675,1254.930337,1807.951675,1254.930337,0,0,0,999999.5625
20015234,14,16356063.74,10164527.75,17718984.59,30543.7416,575351.1543,63.5,95,0,0,2,0,32,13,0,4827161,10734.4022,225.307826,163798245,3268241.863,10164087.98,1188264.424,30364.2481,1364471.075,1023660.702,451434.368,1047022.82,461737.0719,225.307826,163798245,3268207.192,1173464.534,1364471.075,0.1376,0.6362,10.5981,1943.394717,1254.445953,1943.394717,1254.445953,0,0,0,999999.5625
20024952,13,16379193.75,9023802.208,18859710.13,95389.0943,510505.8016,67.6,84.3,0,2,0,0,63,3,3,3469290,7714.8358,225.097808,163731397.2,1832894.227,9022228.766,1165411.469,95389.0943,1346009.085,1023660.702,451434.368,972453.2428,428851.8876,225.097808,163731397.2,1832894.478,1121171.404,1346009.085,0.1369,0.6364,10.5999,1890.880712,1254.912754,1890.880712,1254.912754,1,0,0,999999.5625
20008102,7,16379683.34,8672550.352,19210961.99,95594.3008,510300.5951,68.9,84.2,1,0,1,1,63,1,3,3687174,8199.3554,225.473509,163819455.1,1830405.146,8671625.543,1172900.244,95594.9492,1365911.156,1023660.702,451434.368,962899.7476,424638.7966,225.471095,163817169.9,1830406.208,1124956.285,1366023.44,0.1375,0.6363,10.5997,1928.2636,1255.221569,1928.689187,1255.184155,2,0,0,999999.5625
20024504,23,16476620.06,8234810.882,19648701.46,97106.8008,508788.0951,70.5,84,2,2,0,0,78,2,2,3103998,6902.5175,224.999808,163752086.9,2153345.243,8233625.266,1132784.397,97106.8008,1250866.021,1023660.702,451434.368,990934.3688,437002.0644,224.999808,163752086.9,2153336.388,1095143.724,1250866.021,0.1369,0.6359,10.601,1741.373873,1254.208423,1741.373873,1254.208423,5,0,0,999999.5625
20021496,14,16503281.93,9000922.869,18882589.47,95534.256,510360.6399,67.7,84.2,0,1,1,2,60,3,2,4530616,10074.9601,225.414742,163828777.3,1839674.235,9027133.173,1176362.867,95523.0746,1335026.027,1023660.702,451434.368,968762.3681,427224.2117,225.273073,163721576.4,1839676.861,1119424.68,1340982.306,0.1365,0.636,10.6035,1871.946314,1255.898525,1877.175587,1254.424393,1,0,0,999999.5625
20025312,28,16525739.38,8254889.236,19628623.1,97709.146,508185.7499,70.4,83.9,1,4,3,0,77,2,1,3103998,6902.5175,224.693279,163391297.3,2184077.076,8253291.459,1171103.457,97708.8687,1381603.167,1023660.702,451434.368,989842.7766,436520.6724,224.693918,163391712,2184068.527,1133075.411,1381581.366,0.1377,0.6338,10.6014,1974.899486,1254.56735,1974.86374,1254.582582,4,2,11,999988.5625
20023538,12,16544312.44,10151663.3,17731849.04,38444.5415,567450.3544,63.6,93.7,0,2,2,0,32,14,0,0,0,225.315165,163734300.9,3259741.994,10151473.3,1191718.768,38250.3531,1381088.325,1023660.702,451434.368,1059331.23,467165.0805,225.315165,163734300.9,3259713.513,1181918.938,1381088.325,0.1375,0.6355,10.5942,1979.269039,1254.746544,1979.269039,1254.746544,0,0,0,999999.5625
20009135,21,16552008.48,8228647.525,19654864.82,96862.2338,509032.6621,70.5,84,0,3,0,0,77,2,1,3687174,8199.3554,224.764288,163611630.9,2183193.604,8227468.896,1163626.05,96862.2338,1353882.375,1023660.702,451434.368,990529.761,436823.6323,224.764288,163611630.9,2183186.562,1125898.305,1353882.375,0.138,0.635,10.5912,1918.381292,1253.84451,1918.381292,1253.84451,4,0,0,999999.5625
20025323,28,16600544.56,8771013.829,19112498.51,105255.7639,500639.132,68.5,82.6,1,3,1,0,88,1,0,0,0,223.416862,163295782.6,2184303.326,8769325.257,1185233.86,105255.7639,1418396.824,1023660.702,451434.368,989708.7933,436461.5855,223.416862,163295782.6,2184296.529,1146768.74,1418396.824,0.1367,0.6341,10.6014,2061.148327,1254.554218,2061.148327,1254.554218,0,18,50,999949.5625
20018870,20,16655294.97,10159278.36,17724233.98,38410.9059,567483.99,63.6,93.7,1,0,2,0,32,14,0,0,0,225.216592,163779674.3,3268291.299,10159080.56,1193478.775,38216.8011,1389609.65,1023660.702,451434.368,1059241.758,467125.624,225.216592,163779674.3,3268262.673,1183644.899,1389609.65,0.1376,0.6358,10.5967,2004.282603,1254.517031,2004.282603,1254.517031,0,0,0,999999.5625
20019385,13,16728515.84,9014250.962,18869261.38,95525.7535,510369.1424,67.7,84.2,0,3,2,1,60,2,2,3687174,8199.3554,225.273592,163751524.3,1825450.183,9012753.009,1157434.355,95525.7535,1307227.687,1023660.702,451434.368,971141.8951,428273.5832,225.273592,163751524.3,1825451.252,1112796.727,1307227.687,0.136,0.6356,10.5982,1826.387258,1254.933486,1826.387258,1254.933486,1,0,0,999999.5625
20008051,5,16742351.72,7643812.94,20239699.4,105309.9618,500584.9341,72.6,82.6,0,5,3,0,89,1,2,0,0,224.03832,163651820,2184403.072,7642296.526,1182891.312,105303.3739,1456736.701,1023660.702,451434.368,989543.3905,436388.643,224.050447,163660213.1,2184395.824,1145069.25,1456333.175,0.1393,0.6356,10.6,2149.05823,1255.992468,2147.833637,1256.181441,1,0,0,999999.5625
20017206,9,16747274.25,8188443.438,19695068.9,96920.0092,508974.8867,70.6,84,0,3,0,0,77,2,2,3103998,6902.5175,224.846147,163615590.7,2184200.017,8187284.262,1133156.022,96920.0092,1246487.35,1023660.702,451434.368,991992.5102,437468.7049,224.846147,163615590.7,2184192.566,1095929.026,1246487.35,0.1371,0.6355,10.6007,1725.789402,1255.284093,1725.789402,1255.284093,3,0,0,999999.5625
20008417,20,16755393.09,7635335.173,20248177.17,105403.5035,500491.3924,72.6,82.6,0,2,0,0,90,2,2,0,0,224.213289,163736802,2171374.235,7633959.106,1182435.406,105403.5035,1456832.356,1023660.702,451434.368,990839.634,436960.2861,224.213289,163736802,2171367.118,1144554.472,1456832.356,0.1392,0.6358,10.5909,2149.707197,1255.571861,2149.707197,1255.571861,0,0,0,999999.5625
20009673,14,16763210.34,10080013.27,17803499.07,38520.1462,567374.7497,63.8,93.6,0,1,0,0,35,14,1,0,0,225.60148,163790990.9,3223056.18,10080001.34,1206157.388,38321.3924,1416320.629,1023660.702,451434.368,1061503.906,468123.2306,225.60148,163790990.9,3223026.974,1197161.958,1416320.629,0.1379,0.6354,10.5935,2017.642816,1254.322174,2017.642816,1254.322174,1,0,0,999999.5625
20021821,27,16803954.4,7770033.044,20113479.3,97030.3188,508864.5771,72.1,84,2,3,0,0,95,1,1,0,0,223.285218,163435523.6,2141953.504,7768510.061,1143473.127,97030.3188,1350492.215,1023660.702,451434.368,988353.9374,435864.0941,223.285218,163435523.6,2141949.668,1104843.745,1350492.215,0.1355,0.6337,10.5904,1902.690142,1254.943996,1902.690142,1254.943996,4,0,0,999999.5625
20017174,8,16830882.29,8607361.329,19276151.01,52301.7508,553593.1451,69.1,91.4,1,6,2,1,76,7,0,0,0,223.620533,163440837.5,2449342.967,8606189.745,1188734.232,52299.2856,1449850.066,1023660.702,451434.368,1013657.194,447022.8303,223.62053,163440772.9,2449313.424,1160108.647,1449892.755,0.1385,0.6329,10.6013,2128.948566,1255.080318,2129.113755,1255.066358,4,0,0,999999.5625
20014924,1,16848997.64,8876398.001,19007114.34,47347.8331,558547.0628,68.2,92.2,1,3,0,1,69,5,0,0,0,223.075675,163571127.4,1830246.761,8874899.158,1186075.567,47347.8331,1446645.145,1023660.702,451434.368,970030.1953,427783.3237,223.075675,163571127.4,1830248.33,1140635.773,1446645.145,0.1387,0.6316,10.5971,2129.013388,1254.447999,2129.013388,1254.447999,2,0,0,999999.5625
20017750,3,16881525.63,10159991.96,17723520.38,30890.2477,575004.6482,63.6,94.9,0,0,1,0,31,13,0,3103998,6902.5175,226.173691,163830463.8,3242183.459,10159758.84,1212922.009,30827.3806,1422222.652,1023660.702,451434.368,1053391.991,464545.8766,226.173691,163830463.8,3242154.783,1200552.578,1422222.652,0.1389,0.6368,10.589,2071.921404,1255.42478,2071.921404,1255.42478,0,0,0,999999.5625
20012484,15,16891317.71,10155438.06,17728074.28,30936.144,574958.7519,63.6,94.9,0,0,2,0,30,14,0,3744061,8325.8579,226.061763,163680065.5,3269069.269,10155155.99,1193310.498,30751.5353,1366055.124,1023660.702,451434.368,1051278.313,463613.7443,226.061763,163680065.5,3269040.629,1180126.694,1366055.124,0.1381,0.6354,10.5975,1950.678332,1254.667848,1950.678332,1254.667848,0,0,0,999999.5625
20021491,14,17134171.67,10134712.38,17748799.96,38398.2488,567496.6471,63.7,93.7,0,2,0,1,33,14,0,0,0,225.123254,163658355.3,3228249.026,10134624.9,1193897.863,38204.7892,1391350.351,1023660.702,451434.368,1061333.196,468047.948,225.123254,163658355.3,3228223.362,1184833.346,1391350.351,0.1375,0.6351,10.5965,2005.435228,1253.610857,2005.435228,1253.610857,0,0,0,999999.5625
20021525,15,17160624.45,7414135.54,20469376.8,46232.1776,559662.7183,73.4,92.4,1,4,0,1,77,4,2,0,0,224.606251,163489016.5,2182196.788,7413139.025,1186330.884,46232.1776,1457248.791,1023660.702,451434.368,999128.7056,440615.7668,224.606251,163489016.5,2182190.43,1152220.243,1457248.791,0.138,0.635,10.603,2146.349974,1255.45198,2146.349974,1255.45198,6,0,0,999999.5625
20019576,21,17208070.24,10073408.81,17810103.53,38461.8898,567433.0061,63.9,93.7,0,0,1,0,32,15,0,0,0,226.221157,163843607.4,3268156.618,10073341.81,1181769.163,38257.6393,1333411.113,1023660.702,451434.368,1063819.74,469144.5137,226.221157,163843607.4,3268127.409,1173731.662,1333411.113,0.1378,0.636,10.6025,1922.286428,1253.716146,1922.286428,1253.716146,1,0,0,999999.5625
20019378,12,17252440.96,10157288.12,17726224.22,30532.5398,575362.3561,63.6,95,0,1,2,0,32,13,0,3103998,6902.5175,225.284271,163784617.1,3257239.072,10156929.98,1185683.664,30353.0649,1359940.287,1023660.702,451434.368,1049321.115,462750.62,225.284271,163784617.1,3257205.038,1171723.347,1359940.287,0.1375,0.6356,10.5956,1935.666953,1253.361904,1935.666953,1253.361904,0,0,0,999999.5625
20017591,25,17292393.46,9363880.926,18519631.41,36692.6636,569202.2323,66.4,93.9,1,3,0,0,35,15,2,0,0,224.521464,163711742.7,3139183.208,9363606.925,1166970.54,36509.0924,1347934.327,1023660.702,451434.368,1051589.913,463751.1601,224.521464,163711742.7,3139163.99,1153800.011,1347934.327,0.1356,0.6361,10.6029,1873.417601,1255.092281,1873.417601,1255.092281,1,0,0,999999.5625
20021383,9,17449732.65,9850125.535,18033386.81,31160.1777,574734.7182,64.7,94.9,1,1,1,0,30,14,1,3744061,8325.8579,226.177018,163776831.1,3268241.863,9849874.849,1184681.927,30985.5695,1352080.611,1023660.702,451434.368,1051532.788,463725.9678,226.177018,163776831.1,3268207.192,1171516.863,1352080.611,0.1363,0.6362,10.5963,1868.121031,1254.199128,1868.121031,1254.199128,1,0,0,999999.5625
20025307,28,17538066.07,8726689.913,19156822.43,39208.2856,566686.6103,68.7,93.5,0,1,2,0,33,11,1,0,0,226.233127,163811834.7,3234952.405,8726610.184,1163932.601,38863.5372,1348834.105,1023660.702,451434.368,1045632.604,461123.9871,226.233127,163811834.7,3234925.621,1149883.777,1348834.105,0.1361,0.636,10.5963,1872.665403,1254.438836,1872.665403,1254.438836,2,0,0,999999.5625
20011376,27,17540654.52,10988816.09,16894696.25,30448.4977,575446.3982,60.6,95,1,3,0,0,33,14,0,3103998,6902.5175,224.313393,163709530.9,3269644.185,10988809.75,1163540.019,30264.5811,1287528.299,1023660.702,451434.368,1052041.91,463950.4906,224.38892,163763545.8,3269614.76,1151781.635,1285672.023,0.1378,0.6361,10.6003,1813.965917,1254.729446,1809.536658,1255.283816,0,0,0,999999.5625
20017669,28,17572990.41,8404999.119,19478513.22,43404.282,562490.6139,69.9,92.8,1,0,0,0,59,6,1,3103998,6902.5175,225.607065,163835408.2,1660057.877,8403974.181,1155433.79,43404.282,1328729.552,1023660.702,451434.368,968193.6864,426973.4234,225.607065,163835408.2,1660067.335,1109614.203,1328729.552,0.1377,0.6362,10.6012,1863.753802,1254.244898,1863.753802,1254.244898,4,0,0,999999.5625
20015884,12,17573888.11,10119596.33,17763916.01,30871.3107,575023.5852,63.7,94.9,0,0,2,1,31,13,1,3103998,6902.5175,226.032817,163783279.2,3269580.511,10119356.85,1150095.874,30809.0835,1237316.143,1023660.702,451434.368,1053166.6,464446.4787,226.032817,163783279.2,3269550.921,1137663.609,1237316.143,0.1364,0.6362,10.6015,1720.039827,1255.290204,1720.039827,1255.290204,0,0,0,999999.5625
20016605,13,17582828.84,10053173.14,17830339.2,30647.239,575247.6569,63.9,94.9,0,1,1,0,35,15,1,3744061,8325.8579,225.60669,163783881.8,3216490.899,10052840.23,1204083.326,30463.7577,1401415.502,1023660.702,451434.368,1050005.373,463052.3782,225.60669,163783881.8,3216461.811,1190370.48,1401415.502,0.1379,0.6359,10.6016,1989.690693,1254.710726,1989.690693,1254.710726,1,0,0,999999.5625
20006038,8,17590386.5,8175074.571,19708437.77,37805.5493,568089.3466,70.7,93.8,1,3,1,1,81,3,1,0,0,223.665028,163480126.3,2449327.477,8174404.117,1178416.287,37805.5493,1446348.627,1023660.702,451434.368,1023900.511,451540.1333,223.665028,163480126.3,2449297.972,1153865.71,1446348.627,0.1387,0.6334,10.5937,2108.209127,1254.36559,2108.209127,1254.36559,5,0,0,999999.5625
20013378,23,17716286.02,10083539.09,17799973.25,28846.0591,577048.8368,63.8,95.2,1,3,2,0,34,14,0,3744061,8325.8579,224.233277,163720676.7,3267977.848,10083045.33,1178013.517,28663.0394,1365114.3,1023660.702,451434.368,1049739.371,462935.0706,224.273487,163743893.6,3267949.363,1165197.563,1364330.691,0.1382,0.6349,10.5984,1945.099184,1254.634866,1943.709465,1254.792945,1,0,0,999999.5625
20019380,13,17761338.54,9839857.715,18043654.63,31161.8851,574733.0108,64.7,94.9,1,3,0,0,30,14,1,3687174,8199.3554,226.182895,163763780.4,3270016.952,9839631.217,1169607.101,31109.2703,1310323.937,1023660.702,451434.368,1051873.196,463876.0878,226.182895,163763780.4,3269987.419,1156624.85,1310323.937,0.1354,0.6358,10.5927,1786.0605,1254.869944,1786.0605,1254.869944,1,0,0,999999.5625
20010251,9,17783729.17,9173536.001,18709976.34,36666.2864,569228.6095,67.1,93.9,0,2,0,1,31,15,1,2391490,5318.0774,226.226973,163802314.1,3268245.651,9173335.811,1180493.025,36482.6286,1380694.119,1023660.702,451434.368,1055437.962,465448.1493,226.226973,163802314.1,3268216.952,1168884.357,1380694.119,0.1374,0.6335,10.6013,1978.796177,1254.173836,1978.796177,1254.173836,1,0,0,999999.5625
20021934,3,17817028.86,8722404.062,19161108.28,29678.9142,576215.9817,68.7,95.1,0,0,1,0,33,11,1,3103998,6902.5175,226.305066,163843063.6,3241728.949,8722129.152,1152921.58,29706.8276,1312925.883,1023660.702,451434.368,1036002.686,456877.193,226.30175,163840628.3,3241701.042,1134809.144,1313039.152,0.1359,0.6363,10.5922,1800.968451,1254.313409,1801.18522,1254.274566,3,0,0,999999.5625
20009685,15,17975665.45,7780862.554,20102649.79,30162.1373,575732.7586,72.1,95,2,1,0,0,68,11,0,0,0,225.246971,163813279.9,3084663.683,7780594.845,1158989.632,30114.4435,1377234.142,1023660.702,451434.368,1045959.367,461268.0893,225.246971,163813279.9,3084651.511,1144205.995,1377234.142,0.1375,0.6355,10.6008,1969.454947,1254.705494,1969.454947,1254.705494,7,0,0,999999.5625
20016577,12,18338008.54,10031354.94,17852157.4,29353.2781,576541.6178,64,95.2,3,0,1,1,36,15,1,3744061,8325.8579,224.479579,163741390.6,3180038.25,10031009.46,1208052.97,29168.7958,1427594.49,1023660.702,451434.368,1049637.748,462890.2555,224.479579,163741390.6,3180007.787,1194212.07,1427594.49,0.1389,0.6346,10.6025,2081.511387,1255.069922,2081.511387,1255.069922,1,0,0,999999.5625
20022348,20,18405920.61,7319417.765,20564094.58,48376.1824,557518.7135,73.8,92,0,1,1,0,63,7,2,0,0,225.719548,163831962.4,1744759.047,7317917.532,1188086.673,48376.1925,1454260.523,1023660.702,451434.368,971185.6187,428292.8654,225.719512,163831940.5,1744759.454,1143351.211,1454394.654,0.1392,0.6359,10.5903,2134.724214,1254.999621,2135.603927,1255.000226,6,0,0,999999.5625
20015961,15,18488747.67,7405207.641,20478304.7,46228.9117,559665.9842,73.4,92.4,1,4,0,1,76,4,1,0,0,224.590143,163483441.8,2182287.729,7404239.829,1184687.107,46228.9117,1451351.275,1023660.702,451434.368,998908.8686,440518.8186,224.590143,163483441.8,2182281.335,1150491.678,1451351.275,0.1379,0.6346,10.5973,2134.33768,1254.830208,2134.33768,1254.830208,6,0,0,999999.5625
20020945,20,18541199.98,10073175.76,17810336.58,28791.828,577103.0679,63.9,95.2,0,4,0,0,35,14,0,3744061,8325.8579,224.069818,163503327.4,3254494.298,10072862.19,1179017.931,28616.0879,1365008.15,1023660.702,451434.368,1049935.917,463021.748,224.069818,163503327.4,3254465.856,1165300.288,1365008.15,0.1378,0.6338,10.5886,1945.291576,1254.21426,1945.291576,1254.21426,1,0,0,999999.5625
20019120,2,18548774.97,6905984.47,20977527.87,38219.835,567675.0609,75.2,93.7,1,0,4,0,54,10,1,0,0,225.631802,163695313.6,1839587.631,6905016.06,1181122.613,38010.61,1446113.823,1023660.702,451434.368,985508.2362,434609.1398,225.631802,163695313.6,1839590.973,1142841.5,1446113.823,0.1389,0.6349,10.5973,2128.66334,1254.048698,2128.66334,1254.048698,7,0,0,999999.5625
20023472,9,18675243.19,8688045.958,19195466.38,29622.5049,576272.391,68.8,95.1,0,1,2,0,33,11,2,3103998,6902.5175,226.207767,163764396.9,3241651.274,8687805.427,1160901.564,29649.6341,1338813.368,1023660.702,451434.368,1035927.62,456844.0887,226.207767,163764396.9,3241623.596,1142857.552,1338813.368,0.1358,0.6355,10.6025,1853.646749,1255.161906,1853.646749,1255.161906,3,0,0,999999.5625
20025309,28,18688658.65,9090055.776,18793456.56,103646.0631,502248.8328,67.4,82.9,2,2,1,2,63,4,3,0,0,224.198983,163565174.1,2184403.072,9089770.421,1199882.807,103646.0631,1455130.784,1023660.702,451434.368,997342.6767,439828.1283,224.198983,163565174.1,2184395.824,1165168.478,1455130.784,0.1384,0.6333,10.5967,2145.284628,1255.487242,2145.284628,1255.487242,0,31,107,999892.5625
20018462,3,18700040.77,8385157.486,19498354.85,29338.9845,576555.9114,69.9,95.2,1,0,1,0,36,12,1,3273642,7279.7634,226.453951,163825190,3269675.915,8384717.771,1132533.481,29386.3968,1242422.841,1023660.702,451434.368,1027198.483,452994.5393,226.453951,163825190,3269646.48,1110958.113,1242422.841,0.1368,0.6357,10.5961,1724.589569,1254.169673,1724.589569,1254.169673,4,0,0,999999.5625
20019161,3,18910819.57,8384342.127,19499170.21,29577.5432,576317.3527,69.9,95.1,1,0,2,1,36,12,1,3744061,8325.8579,226.370345,163786488,3268241.863,8383881.941,1167090.817,29371.7646,1361545.821,1023660.702,451434.368,1026041.917,452484.4933,226.370345,163786488,3268207.192,1145040.046,1361545.821,0.1372,0.6356,10.5946,1940.053854,1253.945216,1940.053854,1253.945216,4,0,0,999999.5625
20014962,2,18944959.86,10077531.27,17805981.07,28693.1854,577201.7105,63.9,95.3,1,3,3,0,34,14,0,3687174,8199.3554,224.209338,163709273.2,3257492.666,10077446.6,1175660.926,28639.2861,1357258.068,1023660.702,451434.368,1049999.438,463049.7607,224.209338,163709273.2,3257463.561,1161995.877,1357258.068,0.1379,0.6343,10.5922,1934.034304,1253.905978,1934.034304,1253.905978,1,0,0,999999.5625
20025311,28,18947070.43,8004632.456,19878879.88,105369.4782,500525.4177,71.3,82.6,1,1,0,0,112,1,0,0,0,223.373821,163808787.6,1829242.007,8002165.253,1137757.541,105369.4782,1309008.54,1023660.702,451434.368,959741.0187,423245.7968,223.373821,163808787.6,1829243.113,1087367.54,1309008.54,0.138,0.6358,10.5942,1882.113792,1254.670249,1882.113792,1254.670249,0,13,53,999946.5625
